Date,VIX,M1,M2,VIX3M,VXX,SPX,VVIX,M1 Weight,M2 Weight,Weighted M1 M2,HV5,HV10,HV20,HV30,HV60,VXX Bias,VRP,VIX GEX
2018-09-10 16:33:01,14.16,14.8,15.65,16.17,120.08,2877.13,,0.316,0.684,15.38,3.41,6.35,7.02,6.89,8.03,0.1,-3.0,
2018-09-07 16:33:01,14.88,15.4,16.2,16.59,123.44,2871.68,,0.368,0.632,15.91,2.25,7.02,7.54,7.19,8.04,0.1,-3.0,
2018-09-06 16:33:02,14.63,15.19,16.0,16.34,121.4,2878.05,,0.421,0.579,15.66,2.81,6.97,7.51,7.22,8.07,0.1,-3.0,
2018-09-05 16:33:01,13.91,14.6,15.51,15.92,117.88,2888.6,,0.474,0.526,15.08,6.18,6.6,7.36,7.54,8.03,0.1,-3.0,
2018-09-04 16:33:02,13.16,14.25,15.22,15.45,116.84,2896.72,,0.526,0.474,14.71,5.88,6.28,7.29,7.54,8.0,-0.1,-3.0,
2018-08-31 16:33:01,12.9,14.01,15.18,15.15,116.28,2901.52,,0.579,0.421,14.5,7.68,6.04,7.29,7.5,8.0,-1.0,-3.0,
2018-08-30 16:33:01,13.54,14.54,15.65,15.54,118.12,2901.13,,0.632,0.368,14.95,8.0,6.01,7.38,7.52,8.0,-1.0,-3.0,
2018-08-29 16:33:03,12.26,13.94,15.21,14.95,115.6,2914.04,,0.684,0.316,14.34,6.49,5.41,7.16,7.5,8.08,-1.0,-3.0,
2018-08-28 16:33:01,12.48,14.05,15.25,15.11,115.56,2897.52,,0.737,0.263,14.37,6.72,7.51,7.07,7.38,8.02,-1.0,-3.0,
2018-08-27 16:33:01,12.16,14.1,15.25,14.79,115.56,2896.74,,0.789,0.211,14.34,6.47,7.74,7.16,7.42,8.06,-0.5,-3.0,
2018-08-24 16:33:01,11.99,14.15,15.15,14.82,115.2,2874.69,,0.842,0.158,14.31,4.82,7.82,7.25,7.18,8.19,-0.1,-3.0,
2018-08-23 16:33:01,12.41,14.25,15.15,15.06,115.92,2856.98,,0.895,0.105,14.34,3.33,8.39,7.45,7.0,8.28,0.1,-3.0,
2018-08-22 16:33:01,12.25,14.2,15.07,15.08,116.84,2861.82,,0.947,0.053,14.25,4.82,8.37,7.51,7.33,8.61,-1.0,-2.0,
2018-08-21 16:33:02,12.86,12.9,14.61,15.19,118.48,2862.96,,0.0,1.0,14.61,8.98,8.37,8.13,7.7,8.99,-1.0,-2.0,
2018-08-20 16:33:02,12.48,12.77,14.17,15.0,115.48,2857.05,,0.04,0.96,14.11,9.62,8.43,8.25,7.73,9.01,-1.0,-2.0,
2018-08-17 16:33:01,12.58,13.05,14.35,15.17,117.6,2850.13,,0.08,0.92,14.25,10.67,8.52,8.23,8.05,9.02,-1.0,-2.0,
2018-08-16 16:33:01,13.49,13.7,14.75,15.51,121.08,2840.69,,0.12,0.88,14.62,11.87,8.67,8.2,8.32,9.02,-0.5,-2.0,
2018-08-15 16:33:01,14.64,14.9,15.23,16.19,128.12,2818.37,,0.16,0.84,15.18,9.03,8.06,7.89,8.37,8.93,1.0,-3.0,
2018-08-14 16:33:01,13.3,13.75,14.7,15.35,120.4,2839.96,,0.2,0.8,14.51,7.99,6.87,7.38,8.15,8.87,-0.1,-3.0,
2018-08-13 16:33:02,14.78,14.88,15.46,16.21,127.2,2821.93,,0.24,0.76,15.32,5.96,6.57,7.17,8.03,8.82,0.5,-3.0,
2018-08-10 16:33:01,13.16,13.8,14.8,15.22,119.76,2833.28,,0.28,0.72,14.52,6.7,6.98,7.01,7.87,8.77,-1.0,-3.0,
2018-08-09 16:33:02,11.27,12.65,14.1,14.13,114.2,2853.58,,0.32,0.68,13.64,4.08,6.83,6.39,7.56,8.65,-1.0,-3.0,
2018-08-08 16:33:01,10.85,12.6,13.95,13.96,112.56,2857.7,,0.36,0.64,13.46,3.3,7.0,6.88,8.1,8.78,-1.0,-3.0,
2018-08-07 16:33:01,10.94,12.73,14.0,13.93,114.64,2858.45,,0.4,0.6,13.49,3.76,8.22,7.51,8.08,8.78,-1.0,-3.0,
2018-08-06 16:33:02,11.27,13.0,14.4,14.23,117.04,2850.4,,0.44,0.56,13.78,3.99,8.38,7.53,9.22,8.77,-1.0,-2.0,
2018-08-03 16:33:01,11.64,13.53,14.78,14.49,121.28,2840.35,,0.48,0.52,14.18,7.62,8.31,7.97,9.2,8.93,-1.0,-2.0,
2018-08-02 16:33:01,12.19,13.93,14.96,14.76,123.16,2827.22,,0.52,0.48,14.42,8.83,8.17,8.29,9.38,9.08,-1.0,-2.0,
2018-08-01 16:33:01,13.15,14.25,15.15,15.22,124.4,2813.36,,0.56,0.44,14.65,7.31,8.15,8.58,9.3,9.05,0.1,-2.0,
2018-07-31 16:33:01,12.83,14.05,15.03,14.87,125.6,2816.29,,0.6,0.4,14.44,11.02,8.2,8.86,9.39,9.05,-0.1,-1.0,
2018-07-30 16:33:01,14.26,14.9,15.6,15.66,129.2,2802.6,,0.64,0.36,15.15,10.99,8.07,8.79,9.32,9.34,0.5,-2.0,
2018-07-27 16:33:01,12.99,14.3,15.18,15.0,125.36,2818.82,,0.68,0.32,14.58,9.86,7.41,8.36,9.15,9.26,0.1,-2.0,
2018-07-26 16:33:01,12.14,13.86,14.95,14.4,122.2,2837.44,,0.72,0.28,14.17,7.57,6.22,7.86,8.92,9.28,-1.0,-3.0,
2018-07-25 16:33:01,12.29,13.82,14.87,14.55,121.8,2846.07,,0.76,0.24,14.07,8.04,6.65,8.6,8.96,9.24,-0.1,-3.0,
2018-07-24 16:33:01,12.36,14.1,14.97,14.7,122.32,2820.4,,0.8,0.2,14.27,5.32,7.16,8.21,8.61,9.29,0.1,-3.0,
2018-07-23 16:33:01,12.58,14.08,15.0,14.86,124.72,2806.98,,0.84,0.16,14.23,4.95,6.99,9.81,8.52,9.26,-0.1,-3.0,
2018-07-20 16:33:01,12.86,14.28,15.15,15.08,125.32,2801.83,,0.88,0.12,14.38,4.93,8.06,9.81,8.54,9.46,-1.0,-3.0,
2018-07-19 16:33:01,12.89,14.17,15.03,14.97,124.76,2804.49,,0.92,0.08,14.24,4.89,8.63,10.13,8.54,9.45,-1.0,-2.0,
2018-07-18 16:33:02,12.04,13.95,14.85,14.39,122.52,2815.62,,0.96,0.04,13.99,5.82,8.3,9.98,8.75,9.86,-1.0,-1.0,
2018-07-17 16:33:01,12.04,12.15,14.0,14.4,123.56,2809.55,,0.0,1.0,14.0,9.32,9.36,10.12,8.74,9.85,-1.0,-1.0,
2018-07-16 16:33:01,12.83,12.97,14.26,14.85,124.92,2798.43,,0.053,0.947,14.19,9.23,9.35,10.09,8.76,10.02,-1.0,-1.0,
2018-07-13 16:33:01,12.18,12.97,14.21,14.54,125.8,2801.31,,0.105,0.895,14.08,10.41,9.18,10.09,9.21,10.09,-1.0,-1.0,
2018-07-12 16:33:01,12.58,13.35,14.5,14.76,126.76,2798.29,,0.158,0.842,14.32,10.87,9.22,10.12,9.5,10.09,-1.0,-1.0,
2018-07-11 16:33:01,13.63,14.15,14.85,15.38,131.72,2774.02,,0.211,0.789,14.7,10.85,10.55,9.74,9.85,10.17,-1.0,-2.0,
2018-07-10 16:33:01,12.64,13.42,14.42,14.71,127.36,2793.84,,0.263,0.737,14.16,9.39,9.28,9.4,10.25,10.16,-1.0,-2.0,
2018-07-09 16:33:01,12.69,13.75,14.64,14.87,129.92,2784.17,,0.316,0.684,14.36,9.43,12.42,9.33,10.27,10.17,-1.0,-2.0,
2018-07-06 16:33:01,13.35,14.55,15.5,15.71,136.92,2759.82,,0.368,0.632,15.15,9.0,11.68,8.84,10.0,10.15,-1.0,-3.0,
2018-07-05 16:33:01,14.97,15.5,16.05,16.53,144.36,2736.61,,0.421,0.579,15.82,8.27,11.16,8.22,9.74,10.1,0.5,-3.0,
2018-07-03 16:33:01,16.14,16.39,16.7,17.35,149.32,2713.22,,0.474,0.526,16.55,9.54,9.96,8.22,9.44,10.51,1.0,-3.0,
2018-07-02 16:33:01,15.6,16.05,16.32,16.95,148.32,2726.71,,0.526,0.474,16.18,8.87,9.89,8.07,9.59,10.46,1.0,-3.0,
2018-06-29 16:33:02,16.09,16.0,16.35,17.14,148.0,2718.37,,0.579,0.421,16.15,13.07,9.53,8.17,9.58,11.43,1.0,-3.0,
2018-06-28 16:33:01,16.85,16.5,16.6,17.52,152.12,2716.31,,0.632,0.368,16.54,13.28,9.41,9.06,9.58,11.51,1.0,-3.0,
2018-06-27 16:33:01,17.91,16.9,16.85,18.05,154.24,2699.63,,0.684,0.316,16.88,10.93,8.61,9.11,9.48,11.67,1.0,-3.0,
2018-06-26 16:33:01,15.94,15.85,16.12,16.87,145.92,2723.06,,0.737,0.263,15.92,11.18,8.03,9.7,9.35,11.77,1.0,-3.0,
2018-06-25 16:33:02,17.33,16.35,16.25,17.52,152.44,2717.07,,0.789,0.211,16.33,10.25,7.95,10.6,9.33,12.69,1.0,-3.0,
2018-06-22 16:33:01,13.75,14.45,15.05,15.5,132.24,2754.88,,0.842,0.158,14.54,5.67,4.93,9.35,8.4,12.63,0.5,-3.0,
2018-06-21 16:33:01,14.6,14.85,15.26,15.87,136.6,2749.76,,0.895,0.105,14.89,4.79,5.15,9.38,8.79,12.65,1.0,-3.0,
2018-06-20 16:33:01,12.79,13.95,14.65,14.79,128.08,2767.32,,0.947,0.053,13.99,4.27,4.12,9.09,8.92,13.11,0.5,-3.0,
2018-06-19 16:33:02,13.35,13.55,14.2,15.17,131.16,2762.57,,0.0,1.0,14.2,4.25,6.02,9.19,8.92,14.19,0.5,-3.0,
2018-06-18 16:33:01,12.28,12.65,13.67,14.48,124.96,2773.87,,0.042,0.958,13.63,4.27,5.47,9.33,8.81,14.87,-1.0,-3.0,
2018-06-15 16:33:02,11.93,12.58,13.7,14.42,126.68,2779.42,,0.083,0.917,13.61,4.17,5.43,9.35,9.35,15.79,-1.0,-3.0,
2018-06-14 16:33:01,12.08,12.65,13.66,14.4,125.32,2782.49,,0.125,0.875,13.53,4.5,6.85,9.35,9.39,15.79,-1.0,-3.0,
2018-06-13 16:33:01,12.92,13.25,14.17,14.92,129.56,2775.63,,0.167,0.833,14.02,4.34,8.42,9.4,9.74,15.79,-1.0,-3.0,
2018-06-12 17:30:37,12.34,12.775,13.925,14.59,127.88,2786.85,,0.208,0.792,13.69,5.62,9.28,9.65,9.6,16.04,-1.0,-2.0,
2018-06-11 16:33:01,12.35,12.9,14.0,14.55,128.36,2782.0,,0.25,0.75,13.73,5.78,12.02,9.65,10.02,16.04,-1.0,-1.0,
2018-06-08 16:33:01,12.18,13.3,14.25,14.6,130.4,2779.03,,0.292,0.708,13.97,5.74,12.24,9.65,10.02,16.04,-1.0,-1.0,
2018-06-07 16:33:01,12.1,13.2,14.2,14.43,131.24,2770.37,,0.333,0.667,13.87,7.84,12.37,10.08,10.35,16.08,-1.0,-0.5,
2018-06-06 16:33:02,11.64,13.1,14.05,14.19,128.88,2772.35,,0.375,0.625,13.69,11.12,12.34,10.47,10.33,16.13,-1.0,1.0,
2018-06-05 16:33:01,12.4,13.6,14.5,14.72,134.4,2748.8,,0.417,0.583,14.12,12.58,11.91,10.18,11.0,16.03,-1.0,1.0,
2018-06-04 16:33:01,12.74,13.9,14.66,14.9,136.0,2746.87,,0.458,0.542,14.31,17.07,12.4,10.2,11.0,16.43,-1.0,0.5,
2018-06-01 16:33:01,13.44,14.44,15.15,15.27,141.16,2734.62,,0.5,0.5,14.8,17.11,12.39,10.92,11.28,16.43,0.5,-1.0,
2018-05-31 16:33:02,15.43,15.4,15.89,16.33,147.16,2705.27,,0.542,0.458,15.62,14.47,10.99,10.5,10.98,16.28,1.0,-2.0,
2018-05-30 16:33:01,14.9,15.15,15.68,16.0,146.24,2724.01,,0.583,0.417,15.37,14.11,10.61,10.53,10.79,16.23,0.5,-2.0,
2018-05-29 16:33:01,17.08,15.9,16.1,17.13,154.04,2689.86,,0.625,0.375,15.98,8.46,8.66,9.65,10.6,16.18,1.0,-3.0,
2018-05-25 16:33:01,13.22,14.15,14.8,14.83,137.0,2721.33,,0.667,0.333,14.37,7.21,6.59,9.13,10.23,16.02,-1.0,-3.0,
2018-05-24 16:33:01,12.59,13.83,14.6,14.43,135.24,2727.76,,0.708,0.292,14.05,7.26,6.54,9.05,10.25,16.26,-1.0,-2.0,
2018-05-23 16:33:01,12.55,13.88,14.75,14.48,136.12,2733.29,,0.75,0.25,14.1,7.05,7.84,9.53,10.44,16.41,-1.0,-2.0,
2018-05-22 16:33:01,13.22,14.2,14.96,14.88,138.56,2724.44,,0.792,0.208,14.36,7.27,8.88,9.52,10.59,16.6,-1.0,-2.0,
2018-05-21 16:33:01,13.11,14.1,14.75,14.69,136.92,2733.01,,0.833,0.167,14.21,8.88,8.54,10.82,11.47,16.78,-1.0,-2.0,
2018-05-18 16:33:01,13.4,14.55,15.3,15.19,141.2,2712.97,,0.875,0.125,14.64,6.44,8.1,10.57,11.34,17.03,-1.0,-3.0,
2018-05-17 16:33:01,13.39,14.4,15.05,15.02,139.48,2720.13,,0.917,0.083,14.45,6.51,9.32,11.02,13.17,17.02,-1.0,-2.0,
2018-05-16 16:33:02,13.42,14.65,15.32,15.14,143.24,2722.46,,0.958,0.042,14.68,9.32,9.52,11.23,13.28,17.06,-1.0,-2.0,
2018-05-15 16:33:01,14.63,14.9,15.3,15.79,148.52,2711.45,,0.0,1.0,15.3,10.88,10.84,11.14,13.6,17.08,-1.0,-2.0,
2018-05-14 16:33:02,12.93,13.38,14.45,14.53,138.76,2730.13,,0.05,0.95,14.4,7.72,9.63,11.43,13.76,17.02,-1.0,-2.0,
2018-05-11 16:33:01,12.69,13.65,14.65,14.82,143.0,2727.72,,0.1,0.9,14.55,7.21,11.17,11.71,15.45,17.2,-1.0,-2.0,
2018-05-10 16:33:02,13.18,14.2,15.1,15.24,145.76,2723.07,,0.15,0.85,14.97,8.41,11.18,11.8,15.88,17.41,-1.0,-1.0,
2018-05-09 16:33:01,13.39,14.82,15.6,15.78,152.64,2697.79,,0.2,0.8,15.44,10.23,11.37,11.71,15.75,17.31,-1.0,-1.0,
2018-05-08 16:33:01,14.69,15.75,16.22,16.48,159.24,2671.92,,0.25,0.75,16.1,11.9,10.58,11.46,16.4,17.43,-1.0,-1.0,
2018-05-07 16:33:01,14.73,15.75,16.35,16.65,159.6,2672.63,,0.3,0.7,16.17,11.83,12.95,12.85,18.17,17.68,-1.0,-1.0,
2018-05-04 16:33:01,14.77,15.9,16.35,16.65,160.08,2663.42,,0.35,0.65,16.19,13.59,12.81,12.84,19.25,19.32,-1.0,-1.0,
2018-05-03 16:33:01,15.9,16.5,16.53,17.03,165.92,2629.73,,0.4,0.6,16.52,7.62,11.09,14.47,20.23,19.16,-0.1,-2.0,
2018-05-02 16:33:01,15.97,16.65,16.75,17.26,162.6,2635.67,,0.45,0.55,16.7,12.15,11.21,14.69,20.23,19.5,-0.5,-1.0,
2018-05-01 16:33:01,15.49,16.25,16.5,16.91,163.8,2654.8,,0.5,0.5,16.38,10.49,11.03,15.0,20.15,21.19,-0.5,-1.0,
2018-04-30 16:33:01,15.94,16.63,16.9,17.34,166.28,2648.05,,0.55,0.45,16.75,14.76,12.6,15.57,20.5,21.59,-0.5,-1.0,
2018-04-27 16:33:01,15.41,16.4,16.85,17.08,165.92,2669.91,,0.6,0.4,16.58,13.57,12.69,17.41,20.41,21.54,-1.0,-1.0,
2018-04-26 16:33:01,16.24,16.85,17.0,17.29,169.28,2666.94,,0.65,0.35,16.9,14.74,12.79,18.03,20.4,21.54,-0.5,-2.0,
2018-04-25 16:33:02,17.84,17.73,17.65,18.23,177.96,2639.4,,0.7,0.3,17.71,9.9,12.36,17.75,20.16,21.5,1.0,-2.0,
2018-04-24 16:33:01,18.02,17.69,17.45,18.23,176.44,2634.56,,0.75,0.25,17.63,9.47,12.59,18.84,20.18,21.52,0.1,-2.0,
2018-04-23 16:33:01,16.31,16.84,17.01,17.35,167.76,2670.29,,0.8,0.2,16.87,11.73,13.21,20.55,19.88,21.54,-0.5,-1.0,
2018-04-20 16:33:01,16.87,17.0,17.05,17.72,169.56,2670.14,,0.85,0.15,17.01,13.27,13.16,22.07,20.61,21.54,-0.1,-1.0,
2018-04-19 16:33:01,15.99,16.6,16.85,17.12,164.76,2693.13,,0.9,0.1,16.63,11.15,17.36,23.72,20.53,21.48,-0.5,-1.0,
2018-04-18 16:33:01,15.58,16.4,16.7,16.8,162.16,2708.64,,0.95,0.05,16.42,9.16,17.11,23.64,20.46,21.47,-0.5,-1.0,
2018-04-17 16:33:01,15.28,15.31,16.37,16.8,161.76,2706.39,,0.0,1.0,16.37,11.71,17.67,23.64,20.48,21.54,-1.0,1.0,
2018-04-16 16:33:01,16.56,16.8,17.25,17.82,172.12,2677.84,,0.053,0.947,17.23,14.42,17.91,23.8,20.49,21.44,-1.0,1.0,
2018-04-13 16:33:01,17.41,17.95,18.1,18.55,181.2,2656.3,,0.105,0.895,18.08,14.16,21.88,23.57,20.4,21.36,-0.5,2.0,
2018-04-12 16:33:01,18.49,18.8,18.7,19.28,188.04,2663.99,,0.158,0.842,18.72,23.39,22.71,23.57,20.74,21.46,-0.1,3.0,
2018-04-11 16:33:02,20.24,20.07,19.5,20.37,196.04,2642.19,,0.211,0.789,19.62,23.1,22.58,23.32,20.79,21.39,0.5,3.0,
2018-04-10 16:33:01,20.48,20.16,19.42,20.4,194.48,2656.87,,0.263,0.737,19.61,23.76,24.28,23.34,21.02,21.42,1.0,3.0,
2018-04-09 16:33:01,21.77,20.8,19.85,21.23,199.68,2613.16,,0.316,0.684,20.15,22.45,26.74,22.26,20.7,21.17,1.0,3.0,
2018-04-06 16:33:01,21.56,20.6,19.55,21.2,199.04,2604.47,,0.368,0.632,19.94,28.44,28.88,23.33,21.28,21.16,1.0,3.0,
2018-04-05 16:33:01,18.94,19.05,18.68,19.61,187.84,2662.84,,0.421,0.579,18.84,24.16,29.58,22.26,20.36,20.7,0.5,3.0,
2018-04-04 16:33:01,20.16,19.96,19.25,20.42,194.48,2644.69,,0.474,0.526,19.59,24.55,29.19,22.07,20.29,20.65,1.0,3.0,
2018-04-03 16:33:01,21.15,20.47,19.66,21.02,198.36,2614.45,,0.526,0.474,20.09,26.35,28.25,21.59,19.99,20.55,1.0,3.0,
2018-04-02 16:33:01,23.58,21.41,20.02,22.57,207.36,2581.88,,0.579,0.421,20.82,33.06,27.14,21.45,19.55,20.39,1.0,3.0,
2018-03-29 16:33:01,19.97,19.56,19.0,20.55,189.24,2640.87,,0.632,0.368,19.35,32.52,25.8,20.18,18.95,19.94,1.0,3.0,
2018-03-28 16:33:01,22.87,21.0,19.89,22.31,203.64,2605.0,,0.684,0.316,20.65,33.83,23.99,19.9,18.92,19.81,1.0,3.0,
2018-03-27 16:33:00,22.5,20.45,19.51,21.94,199.44,2612.62,,0.737,0.263,20.2,33.94,23.95,20.16,18.93,19.8,1.0,1.0,
2018-03-26 16:33:01,21.03,19.3,18.64,20.7,184.52,2658.55,,0.789,0.211,19.16,33.17,23.07,19.77,18.68,19.49,1.0,-1.0,
2018-03-23 16:33:01,24.87,20.42,19.3,22.79,199.04,2588.26,,0.842,0.158,20.24,18.55,15.21,17.35,17.46,18.64,1.0,-3.0,
2018-03-22 16:33:01,23.34,19.4,18.43,21.66,189.88,2643.69,,0.895,0.105,19.3,18.72,17.57,17.2,19.71,18.15,1.0,-3.0,
2018-03-21 16:33:01,17.86,17.35,17.32,18.71,167.8,2711.93,,0.947,0.053,17.35,10.46,13.03,14.66,18.32,17.38,1.0,-3.0,
2018-03-20 16:33:01,18.2,18.38,17.36,18.88,169.48,2716.94,,0.0,1.0,17.36,10.61,13.01,14.78,18.96,17.38,1.0,-3.0,
2018-03-19 16:33:01,19.02,18.18,17.45,19.38,173.4,2712.92,,0.042,0.958,17.48,9.71,13.06,14.91,22.52,17.38,1.0,-3.0,
2018-03-16 16:33:01,15.8,16.3,16.47,17.74,158.0,2752.01,,0.083,0.917,16.46,5.47,11.58,13.98,22.97,17.13,-0.5,-2.0,
2018-03-15 16:33:01,16.59,16.75,16.73,18.21,160.68,2747.33,,0.125,0.875,16.73,15.4,11.66,14.58,22.96,17.16,-0.1,-1.0,
2018-03-14 16:33:01,17.23,17.4,17.28,18.78,166.12,2749.48,,0.167,0.833,17.3,15.55,14.11,15.21,22.97,17.24,0.1,-1.0,
2018-03-13 16:33:02,16.35,16.8,16.91,18.05,162.6,2765.31,,0.208,0.792,16.89,14.38,15.09,14.97,23.11,17.22,-0.5,-1.0,
2018-03-12 16:33:01,15.78,16.2,16.6,17.8,159.52,2783.02,,0.25,0.75,16.5,12.0,16.22,15.18,23.12,17.15,-1.0,-1.0,
2018-03-09 16:33:01,14.64,15.8,16.25,17.01,153.12,2786.57,,0.292,0.708,16.12,11.39,17.19,15.64,23.41,17.15,-1.0,-1.0,
2018-03-08 16:33:00,16.54,17.2,17.27,18.18,166.0,2738.97,,0.333,0.667,17.25,6.7,16.84,20.68,22.79,16.81,-0.1,-1.0,
2018-03-07 16:33:01,17.76,17.9,17.77,18.84,172.72,2726.8,,0.375,0.625,17.82,14.33,16.75,20.75,22.73,16.82,0.1,-1.0,
2018-03-06 16:33:01,18.36,18.3,18.0,19.24,174.52,2728.12,,0.417,0.583,18.13,16.79,17.06,21.57,22.75,16.82,0.5,-0.1,
2018-03-05 16:33:01,18.73,18.3,17.82,19.21,173.28,2720.94,,0.458,0.542,18.04,18.1,17.29,26.32,22.89,16.82,0.5,0.1,
2018-03-02 16:33:01,19.59,19.0,18.25,19.86,179.96,2691.25,,0.5,0.5,18.63,18.53,16.12,26.91,22.67,16.71,1.0,0.1,
2018-03-01 16:33:01,22.47,19.94,18.75,21.42,189.12,2677.67,,0.542,0.458,19.39,23.0,17.25,26.78,22.59,16.68,1.0,0.5,
2018-02-28 16:33:01,19.85,18.6,17.86,19.89,177.4,2713.83,,0.583,0.417,18.29,20.63,17.0,26.49,22.51,16.44,1.0,-0.5,
2018-02-27 17:49:16,18.59,17.525,17.175,19.02,169.72,2744.28,,0.625,0.375,17.39,18.87,15.37,26.48,22.31,16.34,0.5,-1.0,
2018-02-26 16:33:01,15.8,16.15,16.19,16.92,155.0,2779.6,,0.667,0.333,16.16,15.85,13.25,26.24,22.09,16.09,-0.1,-1.0,
2018-02-23 16:33:01,16.49,16.8,16.9,17.5,161.64,2747.3,,0.708,0.292,16.83,14.06,13.72,26.24,21.91,16.04,-0.5,-1.0,
2018-02-22 16:33:01,18.72,18.1,17.65,19.06,175.28,2703.96,,0.75,0.25,17.99,11.52,24.88,25.43,21.39,15.74,0.5,-1.0,
2018-02-21 16:33:01,20.02,18.56,18.1,20.03,177.44,2701.33,,0.792,0.208,18.46,14.79,25.06,25.41,21.39,15.74,0.5,-1.0,
2018-02-20 16:33:01,20.6,18.36,17.84,20.01,175.6,2716.26,,0.833,0.167,18.27,12.88,26.17,25.43,21.34,15.69,0.5,-0.5,
2018-02-16 16:33:01,19.46,17.76,17.4,19.17,168.6,2732.22,,0.875,0.125,17.72,10.24,34.11,25.63,21.38,15.67,0.5,1.0,
2018-02-15 16:33:01,19.13,17.55,17.3,19.08,166.16,2731.2,,0.917,0.083,17.53,7.95,35.58,25.71,21.4,15.67,0.1,3.0,
2018-02-14 16:33:01,19.26,17.85,17.8,19.34,169.36,2698.63,,0.958,0.042,17.85,35.47,34.62,25.23,21.19,15.51,1.0,3.0,
2018-02-13 16:33:01,24.97,25.23,19.84,22.65,191.92,2662.94,,0.0,1.0,19.84,33.94,33.36,24.95,20.97,15.37,3.0,3.0,
2018-02-12 16:33:01,25.61,25.82,19.85,22.86,191.8,2656.0,,0.05,0.95,20.15,36.77,33.11,24.9,20.95,15.42,3.0,3.0,
2018-02-09 16:33:01,29.06,27.15,20.4,24.92,200.12,2619.55,,0.1,0.9,21.08,44.28,31.03,24.4,20.54,15.18,3.0,3.0,
2018-02-08 16:33:01,33.46,28.05,21.6,27.33,220.96,2581.0,,0.15,0.85,22.57,38.4,30.39,23.81,20.01,14.87,3.0,1.0,
2018-02-07 16:33:01,27.73,23.45,19.9,21.98,178.28,2681.66,,0.2,0.8,20.61,35.05,26.24,20.02,16.77,12.64,2.0,1.0,
2018-02-06 16:33:01,29.98,23.9,21.0,26.08,171.52,2695.14,,0.25,0.75,21.73,35.77,26.35,19.99,16.57,12.54,2.0,-1.0,
2018-02-05 16:33:01,37.32,33.2,27.95,22.65,175.76,2648.94,,0.3,0.7,29.53,27.24,18.21,15.09,12.9,10.2,3.0,-2.0,
2018-02-02 16:33:01,17.13,15.63,14.98,17.03,131.68,2762.13,,0.35,0.65,15.21,14.0,14.93,12.0,10.18,8.53,1.0,-1.0,
2018-02-01 16:33:01,13.48,13.28,13.42,14.72,116.04,2821.98,,0.4,0.6,13.36,13.67,10.4,8.8,7.81,7.14,1.0,-1.0,
2018-01-31 16:33:01,13.54,13.45,13.67,14.9,119.84,2823.81,,0.45,0.55,13.57,13.73,10.45,8.88,7.85,7.14,1.0,-1.0,
2018-01-30 16:33:01,14.83,13.95,14.05,15.83,122.4,2822.43,,0.5,0.5,14.0,13.68,11.31,9.1,8.1,7.14,1.0,-1.0,
2018-01-29 16:33:01,13.82,13.55,13.85,14.99,118.6,2853.53,,0.55,0.45,13.69,10.62,9.48,7.7,7.34,6.65,1.0,-1.0,
2018-01-26 16:33:01,11.08,12.3,13.05,13.46,110.56,2872.87,,0.6,0.4,12.6,8.43,8.17,6.79,6.88,6.41,0.1,-2.0,
2018-01-25 16:33:01,11.58,12.41,13.04,13.68,111.28,2839.25,,0.65,0.35,12.63,5.46,7.14,6.13,6.31,6.16,0.5,-2.0,
2018-01-24 16:33:01,11.47,12.25,12.9,13.53,109.48,2837.54,,0.7,0.3,12.45,6.22,7.36,6.25,6.3,6.29,0.1,-1.0,
2018-01-23 16:33:01,11.09,12.0,12.73,13.22,106.76,2839.13,,0.75,0.25,12.18,7.08,7.16,6.24,6.29,6.27,0.1,-1.0,
2018-01-22 16:33:01,11.03,11.85,12.49,12.99,105.0,2832.97,,0.8,0.2,11.98,9.16,7.18,6.24,6.29,6.41,0.1,-1.0,
2018-01-19 16:33:01,11.27,11.93,12.54,13.04,107.28,2810.3,,0.85,0.15,12.02,8.74,6.99,6.07,6.12,6.27,0.5,-1.0,
2018-01-18 16:33:01,12.12,12.09,12.76,13.49,107.84,2798.03,,0.9,0.1,12.16,9.18,6.97,6.36,6.33,6.35,0.1,-1.0,
2018-01-17 16:33:01,11.94,12.1,12.57,13.25,107.32,2802.56,,0.95,0.05,12.12,9.0,6.62,6.29,6.31,6.36,0.5,-2.0,
2018-01-16 16:33:01,11.63,11.77,12.1,13.26,109.76,2776.09,,0.0,1.0,12.1,7.47,6.38,6.24,6.02,6.15,1.0,-2.0,
2018-01-12 16:33:01,10.16,10.6,11.67,12.2,103.4,2786.24,,0.059,0.941,11.61,5.67,5.63,6.3,6.08,6.06,-1.0,-2.0,
2018-01-11 16:33:02,9.88,10.5,11.56,12.16,103.36,2767.56,,0.118,0.882,11.43,5.79,5.51,6.18,5.96,5.97,-1.0,-2.0,
2018-01-10 16:33:01,9.82,10.6,11.55,12.36,103.96,2748.23,,0.176,0.824,11.38,4.86,5.3,5.91,6.22,5.85,-0.5,-2.0,
2018-01-09 16:33:00,10.08,10.69,11.76,12.41,105.12,2751.29,,0.235,0.765,11.51,4.15,5.3,5.82,6.2,5.83,-1.0,-2.0,
2018-01-08 16:33:01,9.52,10.49,11.66,12.15,103.92,2747.71,,0.294,0.706,11.32,4.17,5.52,5.94,6.19,5.86,-1.0,-2.0,
